,Longitude,Latitude,B01,B02,B03,B04,B05,B06,B07,B08,B8A,B11,B12
1283,-73.9,40.841,1260.0,1312.0,1431.0,1623.0,1697.0,2248.0,2281.0,2261.0,2304.0,2216.0,1787.5
1284,-73.9,40.842,1435.5,2164.0,2255.5,2314.0,2289.25,2387.5,2407.25,2396.5,2363.0,2400.0,2122.75
1285,-73.899,40.805,993.5,856.5,877.5,887.0,967.0,1057.5,1114.0,899.5,1119.0,1136.0,1072.5
1286,-73.899,40.806,965.5,1010.5,1078.0,1088.0,1335.5,1683.0,1847.0,1618.0,1846.0,1816.5,1541.5
1287,-73.899,40.807,1112.0,1109.0,1194.0,1237.0,1429.5,1919.0,1950.0,1999.0,2081.0,2136.0,1829.5
1288,-73.899,40.808,1360.5,1172.0,1240.0,1260.0,1557.5,1699.5,1793.5,1609.0,1755.0,2358.5,2214.5
1289,-73.899,40.809,1192.5,1059.0,1180.0,1188.0,1484.0,1712.0,1773.0,1629.0,1847.0,2131.0,1853.0
1290,-73.899,40.81,1223.0,1160.0,1246.0,1250.0,1478.5,1585.5,1712.0,1591.0,1708.0,1978.0,1799.5
1291,-73.899,40.811,1000.0,1068.0,1089.0,1145.0,1362.0,1497.0,1561.5,1475.0,1538.5,1744.0,1560.0
1292,-73.899,40.813,1216.0,1142.0,1246.0,1333.0,1547.5,1512.0,1600.0,1411.0,1554.0,1808.0,1687.5
1293,-73.899,40.814,1216.0,1217.0,1351.0,1449.0,1591.0,1636.0,1763.0,1681.0,1783.0,1953.5,1725.5
1294,-73.899,40.818,1089.5,1125.0,1304.0,1399.5,1655.0,2118.0,2295.25,2253.0,2299.5,2383.5,2027.25
1295,-73.899,40.819,820.0,1005.5,1155.0,1152.0,1496.0,2140.5,2339.5,2341.0,2390.5,2181.5,1820.0
1296,-73.899,40.832,1578.5,1404.0,1601.0,1731.0,1878.5,2073.0,2153.5,1992.0,2194.5,2406.0,2276.0
1297,-73.899,40.833,1569.5,1458.0,1517.0,1527.0,1933.5,1847.5,1947.0,1669.0,1897.0,2288.5,2416.0
1298,-73.899,40.836,337.5,560.5,700.0,666.5,966.5,2234.5,2622.0,2666.0,2931.0,1897.0,1173.5
1299,-73.899,40.837,337.5,462.0,653.5,519.0,987.0,2585.5,3030.0,3060.0,3153.5,1944.5,1120.5
1300,-73.899,40.841,1253.5,1259.0,1407.0,1514.0,1774.5,1953.0,1952.5,2012.0,1991.0,2024.0,1748.0
1301,-73.899,40.842,1405.0,1520.0,1684.0,1926.0,1789.75,2041.25,2130.0,2114.0,2116.75,2037.25,1771.0
1302,-73.898,40.806,894.0,860.5,1010.5,950.0,1254.5,1865.0,2123.5,2224.0,2173.5,1708.5,1311.5
1303,-73.898,40.808,1507.5,1055.0,1151.0,1238.0,2108.0,2335.0,2509.0,2134.0,2389.5,3423.0,3437.0
1304,-73.898,40.809,1536.0,958.75,1057.5,1070.5,1611.5,2182.0,2279.5,2015.0,2314.5,2682.0,2587.0
1305,-73.898,40.81,1220.0,1050.0,1146.0,1140.0,1508.5,1771.5,1797.5,1805.0,1779.0,2030.0,1876.0
1306,-73.898,40.811,906.5,987.25,1086.5,1107.5,1278.0,1584.0,1692.0,1534.5,1729.5,1757.0,1551.5
1307,-73.898,40.814,1152.0,1251.0,1350.0,1481.0,1925.0,1844.0,1887.5,1657.0,1855.25,2355.0,2160.0
1308,-73.898,40.815,1302.0,1243.0,1419.0,1530.0,1719.0,1977.0,2165.0,1984.0,2207.0,2314.5,1829.25
1309,-73.898,40.816,1978.5,1516.0,1747.0,1913.0,2568.5,2668.5,2873.0,2296.0,2877.5,3105.5,2531.5
1310,-73.898,40.817,1534.5,1288.0,1378.0,1498.0,1873.0,1953.5,2116.5,1982.0,2117.5,2519.5,2295.5
1311,-73.898,40.818,1219.0,1178.0,1464.0,1452.0,1561.5,1851.0,2027.5,2104.0,2102.0,2240.0,1867.5
1312,-73.898,40.819,796.5,920.5,1098.0,1098.5,1489.5,2142.5,2428.5,2410.0,2598.5,2078.0,1670.5
1313,-73.898,40.82,1080.5,1026.5,1281.0,1263.0,1576.5,2081.5,2208.0,2265.0,2296.0,2131.5,1720.0
1314,-73.898,40.832,1569.5,1918.0,1998.0,2068.5,1862.5,1840.25,1913.5,2117.5,1862.75,2257.5,2259.0
1315,-73.898,40.833,1285.0,1323.0,1409.0,1566.0,1829.0,2022.5,2113.0,1937.0,2139.0,2135.5,2011.5
1316,-73.898,40.835,448.5,588.5,788.0,628.0,1025.5,2457.0,2811.5,2866.0,2912.0,1754.5,955.5
1317,-73.898,40.836,442.0,584.0,784.0,698.0,1063.0,2272.0,2690.5,2623.0,2881.0,1854.5,1254.5
1318,-73.898,40.837,440.75,710.5,976.25,900.5,1269.0,2414.0,2686.0,2691.0,2955.5,2011.5,1361.5
1319,-73.898,40.838,404.0,582.0,902.0,727.0,1406.5,2648.0,3049.5,3196.0,3351.0,2206.5,1437.0
1320,-73.898,40.842,1134.0,1219.0,1406.0,1491.0,1670.5,1897.5,1916.0,1797.0,2060.5,1955.0,1678.0
1321,-73.898,40.843,1523.5,1621.0,1867.0,1926.0,2144.0,2212.0,2300.0,2229.5,2332.5,2543.25,1982.25
1322,-73.898,40.844,1108.0,1373.0,1549.0,1680.0,1686.0,1648.0,1716.0,1810.0,1681.5,1852.5,1616.0
1323,-73.897,40.808,1198.0,1007.5,1150.0,1178.0,1388.5,1657.5,1772.5,1712.0,1851.0,1745.5,1505.0
1324,-73.897,40.809,1198.0,1275.0,1377.0,1512.0,1638.0,1631.0,1778.0,1602.0,1710.0,2020.0,1911.0
1325,-73.897,40.812,1303.0,1297.0,1413.0,1516.0,1537.5,1576.0,1742.0,1726.0,1900.5,1965.0,1738.0
1326,-73.897,40.815,1581.5,1533.0,1538.0,1659.0,1947.0,1884.5,1906.0,1752.0,1915.0,2287.0,2078.5
1327,-73.897,40.816,1553.5,1476.0,1510.0,1679.0,2141.5,2211.0,2194.0,1889.0,2204.0,2505.5,1933.5
1328,-73.897,40.817,1553.5,1271.5,1396.0,1495.5,1827.25,1966.0,2110.0,1737.0,2130.0,2398.0,2098.5
1329,-73.897,40.819,889.0,816.25,960.5,896.25,1173.0,2078.75,2329.25,2617.0,2444.25,1918.5,1587.0
1330,-73.897,40.82,936.0,1113.0,1281.0,1355.0,1586.0,2115.5,2336.5,2212.0,2468.5,2127.5,1729.0
1331,-73.897,40.833,1151.5,1204.5,1330.0,1435.0,1492.0,1689.5,1751.5,1774.0,1836.5,1970.75,1850.5
1332,-73.897,40.834,1056.0,1253.0,1385.0,1485.0,1591.0,2034.0,2242.0,2162.5,2217.0,2036.5,1693.75
1333,-73.897,40.835,448.5,774.25,917.5,876.5,1165.0,2386.5,2801.0,2477.0,2832.5,1821.5,1128.0
1334,-73.897,40.836,369.0,371.5,730.0,327.0,994.0,2671.0,2995.5,3490.0,3247.5,1680.0,853.0
1335,-73.897,40.837,413.5,663.25,847.0,782.5,1212.0,2442.5,2808.0,2340.5,3019.5,1994.5,1183.5
1336,-73.897,40.838,381.0,677.0,894.75,816.5,1114.0,2294.25,2636.0,2610.0,2809.0,1894.25,1156.75
1337,-73.897,40.839,352.5,514.5,698.5,565.5,941.5,2269.5,2786.5,2741.0,2977.0,1800.0,1061.0
1338,-73.897,40.844,671.0,884.0,997.0,1023.0,1309.0,1835.5,2005.5,1756.0,2097.0,1803.5,1378.0
1339,-73.896,40.808,1436.5,1070.25,1180.5,1236.5,1393.5,1496.25,1637.25,1528.5,1585.5,1699.5,1505.0
1340,-73.896,40.809,1652.0,1341.0,1450.0,1575.0,1863.5,1950.5,2070.0,1763.0,1985.0,2215.0,1964.5
1341,-73.896,40.811,2072.5,1459.5,1666.0,1798.0,2005.5,2033.5,2089.25,2058.5,2167.75,2445.0,2315.5
1342,-73.896,40.812,1411.0,1274.0,1393.5,1498.0,1565.0,1547.0,1638.0,1629.0,1594.5,1941.5,1887.0
1343,-73.896,40.813,1580.0,1179.0,1250.0,1238.0,1573.0,1710.0,1814.0,1786.0,1828.0,2058.0,1789.0
1344,-73.896,40.817,1481.0,1781.0,1850.0,1937.0,2050.5,2230.5,2290.5,2152.0,2269.5,2552.5,2416.0
1345,-73.896,40.818,1330.0,1467.0,1536.0,1634.0,1910.0,2134.0,2320.0,2244.0,2395.0,2383.0,2225.5
1346,-73.896,40.819,889.0,940.25,1095.5,1159.5,1368.0,2281.0,2620.0,2439.5,2757.5,1935.0,1517.75
1347,-73.896,40.82,1395.0,1187.0,1319.0,1405.0,1556.5,1955.0,2111.0,2003.0,2171.0,2182.0,1866.5
1348,-73.896,40.833,1384.5,1184.0,1277.5,1392.0,1626.25,1656.25,1692.75,1465.5,1721.5,1846.5,1670.25
1349,-73.896,40.834,1124.0,1125.0,1255.5,1244.0,1560.0,1976.5,2064.0,1847.0,2118.5,1884.5,1571.0
1350,-73.896,40.838,370.0,371.5,544.0,413.0,1110.5,2492.5,3047.5,3459.0,3323.0,1884.0,1152.5
1351,-73.896,40.839,541.0,578.5,742.0,676.5,991.5,2241.5,2673.5,2626.0,2814.5,1935.0,1207.5
1352,-73.896,40.84,541.0,913.0,1150.0,1206.5,1400.0,2370.0,2585.0,2421.0,2808.5,2138.5,1531.0
1353,-73.896,40.844,649.5,766.5,975.0,999.5,1298.0,2059.0,2224.5,2491.0,2377.0,2051.0,1397.0
1354,-73.895,40.809,1436.0,1153.0,1323.0,1454.0,1702.5,1748.5,1905.0,1767.0,1943.0,2241.25,2007.5
1355,-73.895,40.81,1371.5,1235.0,1457.0,1653.0,1776.0,1869.5,1985.0,1827.0,2019.0,2203.5,2127.0
1356,-73.895,40.811,1810.0,2115.0,2334.0,2492.0,2476.5,2534.5,2546.5,2601.0,2587.0,3345.5,3232.0
1357,-73.895,40.812,1683.5,1358.0,1538.0,1586.0,2008.0,1998.0,1918.5,1748.0,1969.0,2323.0,2146.0
1358,-73.895,40.813,1927.5,1599.0,1739.0,1856.0,2031.5,1985.5,1987.0,1910.0,2009.0,2502.5,2461.5
1359,-73.895,40.817,1438.5,1152.0,1212.0,1382.0,1516.5,1588.0,1643.5,1654.0,1644.5,2161.0,1913.5
1360,-73.895,40.818,1438.5,1219.0,1387.5,1532.0,1759.0,2170.0,2126.25,2105.0,2153.25,2347.5,2122.0
1361,-73.895,40.84,521.0,963.0,1228.0,1260.0,1361.0,2314.0,2622.25,2433.5,2736.25,2069.0,1510.0
1362,-73.895,40.841,442.0,773.5,997.5,946.5,1341.0,2415.0,2790.0,2616.0,2947.5,2142.5,1497.0
1363,-73.895,40.842,442.0,880.0,1066.0,1122.0,1359.5,2324.0,2581.5,2448.5,2856.5,2190.5,1514.5
1364,-73.895,40.844,721.5,863.0,999.0,991.0,1235.5,2111.5,2437.5,2390.0,2461.5,1863.5,1368.0
1365,-73.894,40.809,1529.0,1392.0,1541.0,1707.0,1909.0,2108.0,2177.5,1988.0,2273.0,2573.5,2464.5
1366,-73.894,40.818,1232.0,1171.0,1309.5,1424.0,1661.5,1877.5,1830.5,1724.0,1903.5,2003.5,1838.5
1367,-73.894,40.819,974.5,927.0,1060.0,1186.0,1322.5,1348.0,1364.5,1283.0,1367.5,1667.5,1493.5
1368,-73.894,40.841,442.0,709.5,918.0,837.0,1209.0,2775.5,3398.0,3037.0,3367.5,2085.0,1351.0
1369,-73.894,40.842,966.5,907.5,1054.0,1092.0,1440.0,2211.0,2703.5,2552.0,2839.0,1994.0,1570.5
1370,-73.894,40.844,721.5,1000.5,1087.75,1069.5,1404.0,1971.0,2118.5,2314.0,2266.0,1965.5,1603.5
1371,-73.894,40.845,1205.5,1328.0,1478.0,1508.0,1774.0,2271.0,2550.5,2217.0,2637.25,2342.5,2056.0
1372,-73.893,40.809,1414.5,1889.0,2154.5,2319.0,2395.75,2398.0,2489.5,2496.0,2527.25,2910.75,2425.0
1373,-73.893,40.817,1194.0,1091.0,1216.0,1331.0,1668.5,1672.0,1709.0,1709.0,1643.5,1906.5,1796.5
1374,-73.893,40.818,1318.0,1203.5,1319.0,1470.0,1645.0,1699.0,1805.5,1718.0,1785.0,2041.5,1846.0
1375,-73.893,40.819,1332.5,1302.5,1461.5,1572.0,1787.5,1938.0,1973.0,1846.0,2034.0,2182.0,1886.5
1376,-73.893,40.82,1603.0,1019.0,1123.0,1318.0,1540.0,1535.5,1644.5,1668.0,1622.0,1944.0,2020.5
1377,-73.893,40.841,987.5,1156.0,1398.0,1523.0,1910.5,2358.5,2525.0,2395.5,2677.0,2608.5,2112.0
1378,-73.893,40.842,1350.0,1259.0,1346.0,1568.0,1722.0,2165.0,2287.5,2185.0,2324.5,2386.5,1943.5
1379,-73.893,40.843,1021.5,1142.0,1237.0,1283.0,1549.0,1929.5,2092.0,1857.0,2116.0,2016.0,1758.0
1380,-73.893,40.844,1180.5,1226.0,1417.0,1442.0,1556.0,2063.5,2252.5,2240.5,2343.0,2065.0,1719.0
1381,-73.893,40.845,1694.0,1938.0,1961.0,2103.0,2613.5,2687.0,2620.0,2486.0,2580.5,2549.5,2334.5
1382,-73.892,40.809,1506.0,1349.5,1609.5,1796.5,2136.0,2130.5,2214.0,2160.0,2092.0,2482.5,2002.5
1383,-73.892,40.81,1592.0,3643.0,3762.0,4035.0,3419.0,3151.5,3324.5,3923.0,3296.0,4153.0,4125.5
1384,-73.892,40.814,1480.5,1847.0,2019.0,2235.0,2352.0,2355.0,2334.0,2272.0,2425.0,2768.0,2237.5
1385,-73.892,40.815,1108.0,1170.0,1284.0,1280.0,1466.0,1863.0,2115.5,1960.0,2165.5,1992.5,1693.0
1386,-73.892,40.816,873.5,1306.0,1461.0,1499.0,1621.5,1842.5,1941.5,1908.0,1979.0,2078.0,1832.5
1387,-73.892,40.817,996.0,1141.0,1216.0,1307.0,1554.0,1715.0,1830.0,1768.0,1770.0,1845.5,1585.5
1388,-73.892,40.819,1470.0,1337.0,1502.0,1627.0,2095.5,2295.0,2465.5,1834.0,2499.0,2472.0,2387.0
1389,-73.892,40.82,1649.5,1197.0,1311.0,1417.0,1808.0,1942.0,1894.0,1658.0,1918.0,2299.5,2178.5
1390,-73.892,40.821,1679.0,1466.0,1628.0,1726.0,1839.5,1837.0,1827.0,1777.0,1822.5,2118.0,1931.5
1391,-73.892,40.822,1608.0,1200.0,1267.0,1410.0,1653.5,1702.0,1790.5,1757.0,1854.0,2301.0,2124.5
1392,-73.892,40.823,1634.0,1196.0,1292.0,1436.0,1948.5,1995.0,2029.0,1652.5,2084.0,2318.5,2212.5
1393,-73.892,40.824,1331.5,1084.5,1152.0,1239.0,1416.5,1511.0,1547.5,1480.0,1513.0,1820.5,1619.0
1394,-73.892,40.825,1024.0,1107.0,1053.0,1195.0,1515.5,1533.0,1608.5,1261.0,1544.5,1891.5,1724.5
1395,-73.892,40.841,1289.0,1221.0,1338.5,1391.0,1682.5,1973.0,2068.0,1970.5,2104.0,2210.0,1991.0
1396,-73.892,40.842,1376.5,1353.5,1479.0,1659.0,2020.5,2276.5,2513.5,2340.5,2441.0,2355.0,2232.0
1397,-73.892,40.844,1012.0,1213.0,1369.0,1443.0,1597.0,1950.25,2109.25,2003.5,2129.25,2001.0,1714.0
1398,-73.891,40.809,1435.0,1236.0,1426.0,1560.0,1738.5,1632.5,1682.0,1633.0,1722.5,2188.0,2208.5
1399,-73.891,40.81,1435.0,1267.0,1500.0,1590.0,1937.0,1825.0,1946.5,1639.0,1917.0,2259.5,2299.0
1400,-73.891,40.813,1709.5,2926.0,3027.0,3305.5,2755.0,2707.0,2746.5,3207.5,2711.5,3216.5,3327.5
1401,-73.891,40.814,1478.0,1285.0,1414.0,1592.0,1655.0,1757.0,1785.5,1777.0,1813.5,2179.5,2016.0
1402,-73.891,40.815,1108.0,982.5,1085.0,1168.0,1272.5,1589.5,1752.5,1793.0,1742.0,1811.0,1548.5
1403,-73.891,40.816,842.75,406.0,585.25,384.5,994.0,2204.75,2484.0,2905.5,2654.25,1615.75,999.25
1404,-73.891,40.82,1649.5,1282.0,1357.0,1414.0,1848.5,1942.0,2007.5,1957.0,2120.0,2416.5,2338.5
1405,-73.891,40.821,1679.0,1499.0,1621.0,1806.0,1971.5,2001.5,2058.5,1873.5,1993.0,2177.5,2044.0
1406,-73.891,40.822,1621.0,1913.5,2105.0,2176.0,2428.0,2352.75,2383.75,2345.5,2388.25,2645.5,2436.75
1407,-73.891,40.823,1573.5,784.0,773.5,826.0,1522.5,1737.5,1833.5,1140.0,1901.0,2101.0,2107.0
1408,-73.891,40.824,1058.0,1729.0,1858.0,2108.0,1544.5,1866.5,2032.5,2044.0,2017.0,2212.0,2094.0
1409,-73.891,40.825,1077.0,1018.0,1074.0,1193.0,1342.0,1435.5,1428.0,1429.0,1394.5,1699.0,1455.0
1410,-73.891,40.842,1289.0,1377.5,1487.0,1700.0,1708.5,1882.0,1947.0,1817.5,1992.5,2177.5,1909.0
1411,-73.89,40.807,879.5,1089.5,1170.0,1356.5,1179.0,1208.75,1206.0,1406.0,1184.0,1452.75,1447.25
1412,-73.89,40.808,1058.5,1092.0,1170.0,1280.0,1533.0,1619.0,1641.5,1458.0,1691.0,1890.5,1719.0
1413,-73.89,40.809,1659.0,1299.0,1395.0,1487.0,1879.0,1787.0,1889.0,1606.0,1820.0,2316.0,2295.5
1414,-73.89,40.81,1659.0,1314.5,1429.0,1528.5,1807.0,1768.0,1809.0,1663.0,1812.0,2238.0,2107.0
1415,-73.89,40.814,1426.0,1071.0,1141.0,1186.0,1553.0,1810.5,1899.0,1894.0,1944.5,2026.0,1849.5
1416,-73.89,40.819,1618.0,1328.0,1401.0,1480.0,1998.0,2057.5,2032.5,1793.0,2107.0,2418.5,2070.5
1417,-73.89,40.82,1231.5,1619.5,1843.0,1927.5,2045.0,2436.5,2698.0,2241.0,2716.5,2548.0,2370.0
1418,-73.89,40.821,1159.5,1225.0,1280.0,1377.0,1457.0,1700.5,1794.0,1660.0,1857.0,1936.0,1761.5
1419,-73.89,40.825,1190.5,1202.5,1304.0,1307.5,1604.5,1652.5,1732.0,1817.5,1745.0,1978.0,1898.0
1420,-73.89,40.826,1294.5,1144.5,1220.5,1319.0,1559.0,1634.0,1750.5,1479.0,1710.5,2032.5,1909.0
1421,-73.889,40.806,848.0,829.0,854.5,900.0,1032.5,1203.0,1250.5,1142.0,1258.0,1398.5,1377.5
1422,-73.889,40.807,929.5,878.5,937.75,1030.75,1240.5,1140.5,1224.0,1063.25,1214.0,1443.0,1385.0
1423,-73.889,40.808,1058.5,1275.0,1331.0,1432.0,1533.0,1619.0,1641.5,1733.0,1691.0,1892.0,1777.0
1424,-73.889,40.814,1384.5,1142.0,1268.0,1344.0,1944.0,1930.0,2053.0,1933.0,2109.0,2304.5,1860.5
1425,-73.889,40.817,1072.5,1027.5,1114.0,1261.0,1284.0,1660.5,1923.5,1796.0,1957.5,1897.0,1642.0
1426,-73.889,40.818,1055.0,1007.0,1110.0,1094.5,1272.0,1667.5,1829.5,1749.0,1825.5,1726.0,1512.5
1427,-73.889,40.819,1505.0,1149.0,1297.0,1369.0,1621.0,1810.5,1798.5,1704.0,1920.5,2196.5,2053.0
1428,-73.889,40.82,1231.5,1254.0,1413.0,1529.0,1505.5,2018.5,2212.5,2055.0,2201.5,1976.5,1643.0
1429,-73.889,40.821,1159.5,1054.75,1138.0,1189.0,1337.5,1295.5,1377.0,1295.0,1357.25,1618.5,1515.0
1430,-73.889,40.822,1103.5,1071.0,1156.0,1233.0,1419.0,1593.5,1639.5,1623.0,1709.5,1765.0,1568.0
1431,-73.889,40.823,2074.0,1889.0,2175.0,2370.0,2582.0,3143.5,3023.5,3044.0,3248.5,3460.0,3226.5
1432,-73.889,40.824,1364.5,1085.0,1230.5,1316.0,1848.75,2236.75,2388.0,2399.0,2492.5,2399.5,2138.0
1433,-73.889,40.825,1017.5,988.0,1183.0,1278.0,1662.5,2458.0,2873.0,2468.0,2911.0,2337.5,1893.0
1434,-73.889,40.826,1169.5,1040.0,1204.0,1246.0,1408.75,1768.5,1945.25,1923.0,1966.0,1918.25,1761.0
1435,-73.888,40.806,816.0,890.5,990.25,1066.5,1163.5,1316.0,1447.5,1478.0,1498.5,1548.5,1376.5
1436,-73.888,40.807,854.0,1567.0,1757.0,2032.5,1651.0,1704.5,1866.0,2223.5,1851.5,2111.0,2071.5
1437,-73.888,40.814,1813.5,1349.0,1478.0,1588.0,1832.0,2255.5,2327.5,2299.0,2428.5,2444.5,2151.0
1438,-73.888,40.816,1287.5,1245.0,1357.0,1468.0,1599.0,1881.0,1865.0,1739.0,1896.0,2039.5,1970.0
1439,-73.888,40.817,1287.5,1231.0,1366.0,1422.0,1697.0,1926.5,2058.0,1806.0,2049.0,2109.5,1832.5
1440,-73.888,40.818,1072.5,1527.0,1486.0,1542.0,1487.0,1711.5,1737.0,1815.0,1915.0,2160.5,2025.5
1441,-73.888,40.82,1439.5,1097.5,1179.0,1309.5,1373.5,1540.5,1721.5,1521.5,1720.0,1756.0,1686.0
1442,-73.888,40.821,1269.0,1180.0,1290.5,1435.0,1735.0,1781.0,1901.0,1513.0,1853.0,2342.0,2286.75
1443,-73.888,40.822,1089.5,1040.0,1138.0,1218.0,1427.0,1787.0,1969.0,1997.0,2046.5,1767.0,1502.5
1444,-73.888,40.823,1786.5,1579.0,1795.0,1824.0,2191.0,2484.0,2695.0,2793.0,2797.5,2862.0,2617.0
1445,-73.888,40.824,1364.5,808.5,891.5,844.0,1279.5,1916.5,2319.0,1896.0,2461.5,2363.0,1970.0
1446,-73.888,40.825,1006.0,719.75,825.75,824.5,1154.5,2181.25,2526.25,2089.0,2648.0,2023.0,1509.25
1447,-73.887,40.806,1153.5,1049.0,1183.0,1204.0,1466.5,1741.5,1859.5,1599.0,1887.5,2069.0,1888.5
1448,-73.887,40.807,1153.5,1330.0,1537.0,1651.0,1747.0,1994.5,2037.0,1910.5,2118.5,2355.5,2257.0
1449,-73.887,40.812,1493.0,1377.0,1597.0,1672.0,1938.0,2293.5,2402.5,2233.0,2400.0,2435.5,2080.0
1450,-73.887,40.813,1767.0,1426.0,1515.5,1719.0,2109.0,2478.0,2562.0,2268.0,2655.5,2647.5,2546.5
1451,-73.887,40.814,1627.5,1366.5,1461.0,1500.5,1781.0,2132.5,2225.0,2135.0,2288.5,2408.25,2054.0
1452,-73.887,40.815,1452.0,1034.0,1181.0,1297.0,1423.0,1812.5,1993.0,2045.0,2054.5,2047.5,1784.0
1453,-73.887,40.816,1325.5,1217.0,1350.0,1433.0,1738.5,2093.0,2167.0,2169.0,2191.0,2385.0,2175.0
1454,-73.887,40.821,1562.0,1395.5,1489.5,1647.0,1856.0,1828.0,1894.0,1761.5,1920.5,2276.5,2291.0
1455,-73.887,40.823,1270.0,1290.0,1459.0,1586.0,1850.0,2164.5,2175.0,2183.0,2240.5,2335.5,2128.0
1456,-73.886,40.805,1141.0,948.5,1059.0,1160.0,1537.5,1834.5,2022.5,2079.0,2142.5,2137.0,1943.0
1457,-73.886,40.806,1694.0,1254.0,1389.0,1581.0,1851.0,2434.0,2613.5,2454.0,2681.0,2649.0,2312.5
1458,-73.886,40.807,1546.5,1164.5,1256.5,1298.5,1748.0,1791.25,1880.0,1475.0,1904.75,2101.0,1961.0
1459,-73.886,40.812,1642.5,1442.5,1591.0,1711.0,1924.5,2017.0,2088.0,1859.0,2114.0,2329.5,2161.0
1460,-73.886,40.813,1388.0,1519.0,1649.0,1519.0,1688.0,2083.5,2248.5,2529.0,2373.0,2498.0,2509.5
1461,-73.886,40.814,1240.5,1318.0,1450.0,1556.0,1583.5,1961.0,2056.5,1752.0,2053.0,1905.5,1735.5
1462,-73.886,40.815,1395.0,1337.0,1436.0,1584.0,1844.0,1834.0,1804.5,1896.0,1873.5,2355.5,2217.5
1463,-73.886,40.821,1410.0,1224.0,1291.0,1425.0,1663.0,1706.0,1799.0,1608.0,1844.0,2197.5,2109.5
1464,-73.885,40.805,1433.0,1246.0,1498.0,1639.0,1665.5,1836.5,1913.5,1979.0,2043.0,2162.5,1998.0
1465,-73.885,40.812,1662.0,1404.0,1621.5,1667.0,2226.75,2138.0,2193.0,1851.0,2243.75,2679.75,2644.5
1466,-73.885,40.813,1723.0,1369.0,1547.0,1591.0,2720.0,2785.0,2828.5,2338.0,2722.0,3254.0,3072.0
1467,-73.885,40.814,1423.0,1304.0,1445.0,1572.0,1672.5,1912.0,2073.0,1971.0,1972.0,2174.5,1951.0
1468,-73.885,40.817,1374.5,1596.0,1760.0,1886.5,2575.25,2471.0,2445.75,2029.5,2562.75,2919.25,2866.75
1469,-73.885,40.818,2671.0,1800.0,1902.0,2103.0,2871.5,2803.5,2779.75,2280.0,2911.25,3491.5,3553.5
1470,-73.885,40.819,1936.5,1425.0,1551.0,1760.0,2293.0,2194.0,2303.0,1897.5,2336.5,2949.5,2871.5
1471,-73.885,40.82,1808.0,1435.0,1511.0,1693.0,1913.5,2007.5,2035.5,1920.0,2209.5,2769.5,2688.5
1472,-73.885,40.821,1234.0,1165.0,1213.0,1332.0,1545.0,1715.5,1755.5,1598.0,1708.0,1979.5,1818.5
1473,-73.884,40.805,1745.5,1591.0,1704.0,1847.0,1812.0,1929.5,2029.0,2195.0,2085.0,2304.5,1823.5
1474,-73.884,40.813,1621.5,1402.0,1524.0,1725.0,1907.0,2045.0,2102.0,2245.0,2140.5,2443.0,2428.0
1475,-73.884,40.814,2042.5,1812.0,2187.0,2200.5,3137.0,3143.0,3187.5,2357.0,3187.5,3954.0,3635.5
1476,-73.884,40.815,2115.5,1746.0,1913.0,1950.0,2805.5,2666.5,2544.0,2068.0,2781.0,3628.5,2912.0
1477,-73.884,40.816,2274.5,1430.0,1493.0,1701.0,2458.0,2492.5,2573.5,2152.0,2568.0,3113.0,2271.0
1478,-73.884,40.817,1374.5,1340.0,1456.0,1557.0,1908.0,1977.0,2038.5,1667.0,1930.5,2245.5,2002.0
1479,-73.884,40.818,2518.0,1325.0,1439.0,1667.0,3130.0,2797.0,2833.5,1785.0,2995.0,3888.0,3698.0
1480,-73.883,40.805,1764.0,1172.0,1305.0,1303.0,1739.5,1994.5,2097.5,1804.5,2039.0,2492.5,2370.0
1481,-73.883,40.812,1356.0,1232.0,1337.0,1420.0,1546.0,1525.0,1627.0,1472.0,1584.0,1805.5,1702.0
1482,-73.883,40.813,1356.0,1446.5,1523.0,1730.5,2078.0,1943.5,2042.0,1832.0,2083.0,2354.0,2297.0
1483,-73.883,40.814,1889.0,1424.0,1502.0,1614.0,1852.75,1857.25,2015.0,1894.0,2068.25,2703.25,2708.25
1484,-73.882,40.805,1319.0,1332.0,1457.5,1577.0,2187.0,2462.0,2574.5,2214.5,2591.0,3038.0,3012.5
1485,-73.882,40.806,2539.5,2474.0,2760.0,2990.0,3100.0,3102.0,3072.5,3158.0,3198.5,4118.5,4092.5
1486,-73.882,40.813,1360.0,1327.0,1513.0,1552.0,1942.5,1984.0,1969.0,1663.0,1920.0,2065.0,1829.5
1487,-73.881,40.805,1119.5,1063.5,1167.0,1240.0,1440.5,1658.5,1709.5,1559.0,1786.0,1947.5,1833.0
1488,-73.881,40.806,1572.0,1286.0,1415.0,1495.0,1440.5,1658.5,1639.5,1690.0,1616.0,1899.0,1738.5
1489,-73.881,40.809,1202.5,1573.0,1716.0,1833.0,1990.5,1963.5,1990.5,2178.0,1978.5,2149.0,1993.5
1490,-73.881,40.81,1393.0,1329.0,1397.0,1514.0,1756.5,1846.0,1910.0,1610.0,1868.5,2081.0,1973.5
1491,-73.881,40.811,1430.5,1245.0,1351.0,1391.0,1454.5,1657.0,1751.0,1641.0,1803.0,1769.5,1621.0
1492,-73.881,40.812,1516.5,1560.0,1662.0,1745.0,1907.0,1988.5,2031.0,1937.0,1991.0,2104.0,1919.5
